start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743811718.935917,1743811721.1897454,"[2.2202954292297363, 0.032727718353271484, 0.0006070137023925781]",3,557665,win,2.253828525543213
1743811721.189919,1743811723.3737123,"[2.148273229598999, 0.03494763374328613, 0.00037360191345214844]",3,558288,win,2.183793306350708
1743811723.3738732,1743811725.579477,"[2.175596237182617, 0.02943587303161621, 0.00039076805114746094]",3,557397,win,2.205603837966919
1743811725.5796099,1743811727.7564366,"[2.1456379890441895, 0.030635595321655273, 0.0003905296325683594]",3,557649,win,2.1768267154693604
1743811727.756572,1743811730.1148317,"[2.334441900253296, 0.023253440856933594, 0.00038504600524902344]",3,556436,win,2.358259677886963
1743811730.114974,1743811732.4683182,"[2.319284200668335, 0.03349804878234863, 0.0003809928894042969]",3,558288,win,2.353344202041626
1743811732.4684749,1743811734.8274279,"[2.3046185970306396, 0.05088973045349121, 0.002993345260620117, 7.343292236328125e-05]",4,558427,win,2.3589529991149902
1743811734.8277547,1743811737.0784311,"[2.2195546627044678, 0.030498266220092773, 0.0004341602325439453]",3,557649,win,2.250676393508911
1743811737.0786836,1743811740.8767524,"[3.7665886878967285, 0.03070235252380371, 0.0005171298980712891]",3,557673,win,3.7980687618255615
1743811740.8769166,1743811743.1351528,"[2.2344424724578857, 0.022894620895385742, 0.0007154941558837891]",3,556505,win,2.2582361698150635
