start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743815611.1284857,1743815613.5975363,"[0.44719529151916504, 0.002380847930908203, 0.6558959484100342, 0.0019516944885253906, 0.7363643646240234, 0.0021805763244628906, 0.22526240348815918, 0.00019097328186035156, 0.39636850357055664]",9,0,win_agent1,2.469050645828247
1743815613.5977364,1743815616.1667993,"[0.47588014602661133, 0.002328157424926758, 0.7014579772949219, 0.0020194053649902344, 0.7355279922485352, 0.002269744873046875, 0.2304074764251709, 0.000186920166015625, 0.418118953704834]",9,0,win_agent1,2.5690629482269287
1743815616.1670666,1743815618.712384,"[0.4870116710662842, 0.002103090286254883, 0.6607184410095215, 0.0024509429931640625, 0.764845609664917, 0.002095937728881836, 0.2289128303527832, 0.000164031982421875, 0.3960437774658203]",9,0,win_agent1,2.5453174114227295
1743815618.7125542,1743815621.2200701,"[0.42919278144836426, 0.002325296401977539, 0.6210737228393555, 0.002054452896118164, 0.794968843460083, 0.004833221435546875, 0.25994253158569336, 0.00019669532775878906, 0.39178943634033203]",9,0,win_agent1,2.5075159072875977
1743815621.2202315,1743815623.885449,"[0.44202589988708496, 0.002141237258911133, 0.7228109836578369, 0.0022580623626708984, 0.7979497909545898, 0.001988649368286133, 0.28934526443481445, 0.00044608116149902344, 0.40538859367370605]",9,0,win_agent1,2.665217399597168
1743815623.8855772,1743815627.5600872,"[0.4584641456604004, 0.0027434825897216797, 1.8019325733184814, 0.0021522045135498047, 0.7459321022033691, 0.0020759105682373047, 0.24490141868591309, 0.0002079010009765625, 0.4147763252258301]",9,0,win_agent1,3.6745100021362305
1743815627.5603004,1743815630.174482,"[0.5002384185791016, 0.0023920536041259766, 0.6717028617858887, 0.002091646194458008, 0.759181022644043, 0.0021533966064453125, 0.23401117324829102, 0.00015974044799804688, 0.441164493560791]",9,0,win_agent1,2.6141817569732666
1743815630.1748323,1743815632.7196727,"[0.46039605140686035, 0.0023970603942871094, 0.6772029399871826, 0.00226593017578125, 0.7512550354003906, 0.0020842552185058594, 0.24790668487548828, 0.00018787384033203125, 0.4002561569213867]",9,0,win_agent1,2.5448403358459473
1743815632.719799,1743815635.341804,"[0.4488532543182373, 0.0022411346435546875, 0.6788649559020996, 0.0021800994873046875, 0.8523960113525391, 0.003222942352294922, 0.24454998970031738, 0.0001761913299560547, 0.3885223865509033]",9,0,win_agent1,2.622004985809326
1743815635.3420472,1743815637.8712132,"[0.4138951301574707, 0.00189971923828125, 0.7444064617156982, 0.002089977264404297, 0.7309045791625977, 0.001852273941040039, 0.2031571865081787, 0.0001995563507080078, 0.4299304485321045]",9,0,win_agent1,2.5291659832000732
