start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743815611.1284888,1743815613.5975392,"[0.44719529151916504, 0.6558959484100342, 0.7363643646240234, 0.22526240348815918, 0.39636850357055664]",5,13185,win,2.469050407409668
1743815613.5977378,1743815616.1668024,"[0.47588014602661133, 0.7014579772949219, 0.7355279922485352, 0.2304074764251709, 0.418118953704834]",5,13185,win,2.5690646171569824
1743815616.1670697,1743815618.7123876,"[0.4870116710662842, 0.6607184410095215, 0.764845609664917, 0.2289128303527832, 0.3960437774658203]",5,13185,win,2.5453178882598877
1743815618.712556,1743815621.220072,"[0.42919278144836426, 0.6210737228393555, 0.794968843460083, 0.25994253158569336, 0.39178943634033203]",5,13185,win,2.5075161457061768
1743815621.2202327,1743815623.885451,"[0.44202589988708496, 0.7228109836578369, 0.7979497909545898, 0.28934526443481445, 0.40538859367370605]",5,13185,win,2.6652183532714844
1743815623.8855784,1743815627.56009,"[0.4584641456604004, 1.8019325733184814, 0.7459321022033691, 0.24490141868591309, 0.4147763252258301]",5,13185,win,3.674511671066284
1743815627.5603018,1743815630.1744854,"[0.5002384185791016, 0.6717028617858887, 0.759181022644043, 0.23401117324829102, 0.441164493560791]",5,13185,win,2.6141836643218994
1743815630.174835,1743815632.7196743,"[0.46039605140686035, 0.6772029399871826, 0.7512550354003906, 0.24790668487548828, 0.4002561569213867]",5,13185,win,2.544839382171631
1743815632.7198002,1743815635.341808,"[0.4488532543182373, 0.6788649559020996, 0.8523960113525391, 0.24454998970031738, 0.3885223865509033]",5,13185,win,2.6220078468322754
1743815635.3420494,1743815637.8712156,"[0.4138951301574707, 0.7444064617156982, 0.7309045791625977, 0.2031571865081787, 0.4299304485321045]",5,13185,win,2.5291662216186523
