start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743818533.5214632,1743818533.579496,"[0.05091691017150879, 0.0060770511627197266, 0.0005824565887451172, 7.033348083496094e-05, 1.1444091796875e-05]",5,3523,draw,0.05803275108337402
1743818533.5795114,1743818533.6328597,"[0.047902822494506836, 0.0041735172271728516, 0.0005221366882324219, 6.771087646484375e-05, 1.0251998901367188e-05]",5,3377,draw,0.05334830284118652
1743818533.6330009,1743818533.6879592,"[0.0491793155670166, 0.004449605941772461, 0.0006389617919921875, 6.890296936035156e-05, 1.3589859008789062e-05]",5,3377,draw,0.054958343505859375
1743818533.6879745,1743818533.7414439,"[0.04617500305175781, 0.006028175354003906, 0.0006220340728759766, 9.34600830078125e-05, 1.9788742065429688e-05]",5,3523,draw,0.05346941947937012
1743818533.7417533,1743818533.799046,"[0.048483848571777344, 0.00792551040649414, 0.00041222572326660156, 6.389617919921875e-05, 1.049041748046875e-05]",5,3594,draw,0.05729269981384277
1743818533.799061,1743818533.8546348,"[0.045682430267333984, 0.008920431137084961, 0.0005364418029785156, 6.413459777832031e-05, 1.5974044799804688e-05]",5,3840,draw,0.05557370185852051
1743818533.854752,1743818533.9059067,"[0.04607439041137695, 0.0041446685791015625, 0.0005135536193847656, 6.842613220214844e-05, 1.1920928955078125e-05]",5,3377,draw,0.05115461349487305
1743818533.9059224,1743818533.9588273,"[0.04594302177429199, 0.005945444107055664, 0.0005815029144287109, 7.081031799316406e-05, 1.1682510375976562e-05]",5,3523,draw,0.05290484428405762
1743818533.958937,1743818534.01479,"[0.045729875564575195, 0.009131669998168945, 0.0005135536193847656, 6.4849853515625e-05, 1.0251998901367188e-05]",5,3840,draw,0.05585312843322754
1743818534.0148056,1743818534.0708406,"[0.047437191009521484, 0.0074732303619384766, 0.0004305839538574219, 7.390975952148438e-05, 1.811981201171875e-05]",5,3594,draw,0.05603504180908203
