start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743770166.0863266,1743770166.0883746,"[0.0014100074768066406, 0.00014328956604003906, 9.72747802734375e-05, 3.0517578125e-05, 7.009506225585938e-05, 2.0503997802734375e-05, 4.8160552978515625e-05, 1.2636184692382812e-05, 2.288818359375e-05]",9,0,draw,0.002048015594482422
1743770166.088382,1743770166.0889761,"[0.00010538101196289062, 3.62396240234375e-05, 9.34600830078125e-05, 2.8371810913085938e-05, 6.175041198730469e-05, 2.0503997802734375e-05, 7.867813110351562e-05, 1.6450881958007812e-05, 2.5272369384765625e-05]",9,0,draw,0.0005941390991210938
1743770166.0889804,1743770166.0895548,"[0.00012063980102539062, 3.719329833984375e-05, 9.608268737792969e-05, 3.0040740966796875e-05, 6.437301635742188e-05, 2.002716064453125e-05, 4.935264587402344e-05, 1.2874603271484375e-05, 2.3365020751953125e-05]",9,0,draw,0.0005743503570556641
1743770166.0895588,1743770166.0902612,"[0.00011777877807617188, 3.910064697265625e-05, 0.00019502639770507812, 3.337860107421875e-05, 6.365776062011719e-05, 2.2411346435546875e-05, 5.745887756347656e-05, 1.5020370483398438e-05, 2.5033950805664062e-05]",9,0,draw,0.0007023811340332031
1743770166.0902655,1743770166.0908988,"[0.00012063980102539062, 3.886222839355469e-05, 0.00010013580322265625, 2.9802322387695312e-05, 7.414817810058594e-05, 2.193450927734375e-05, 5.1021575927734375e-05, 1.8596649169921875e-05, 2.6464462280273438e-05]",9,0,draw,0.00063323974609375
1743770166.0909026,1743770166.091473,"[0.0001163482666015625, 3.8623809814453125e-05, 9.632110595703125e-05, 2.9325485229492188e-05, 6.0558319091796875e-05, 2.09808349609375e-05, 5.14984130859375e-05, 1.2636184692382812e-05, 2.2649765014648438e-05]",9,0,draw,0.0005705356597900391
1743770166.0914807,1743770166.0920908,"[0.00011205673217773438, 3.6716461181640625e-05, 0.00010013580322265625, 2.86102294921875e-05, 8.869171142578125e-05, 2.4318695068359375e-05, 5.245208740234375e-05, 1.3828277587890625e-05, 2.3603439331054688e-05]",9,0,draw,0.0006101131439208984
1743770166.0920947,1743770166.0926359,"[0.00011491775512695312, 3.528594970703125e-05, 8.845329284667969e-05, 2.6941299438476562e-05, 6.0558319091796875e-05, 1.9311904907226562e-05, 4.744529724121094e-05, 1.239776611328125e-05, 2.193450927734375e-05]",9,0,draw,0.0005412101745605469
1743770166.0926394,1743770166.0933988,"[0.00011754035949707031, 4.1961669921875e-05, 0.00020241737365722656, 4.482269287109375e-05, 7.462501525878906e-05, 2.193450927734375e-05, 5.1021575927734375e-05, 1.3828277587890625e-05, 2.384185791015625e-05]",9,0,draw,0.0007593631744384766
1743770166.093406,1743770166.0944078,"[0.00010514259338378906, 0.00014138221740722656, 0.0003979206085205078, 3.504753112792969e-05, 6.794929504394531e-05, 2.002716064453125e-05, 4.506111145019531e-05, 1.1682510375976562e-05, 2.0265579223632812e-05]",9,0,draw,0.0010018348693847656
1743770166.0944135,1743770166.0948975,"[9.751319885253906e-05, 3.266334533691406e-05, 8.702278137207031e-05, 2.4318695068359375e-05, 3.743171691894531e-05, 1.7642974853515625e-05, 4.410743713378906e-05, 1.1444091796875e-05, 2.002716064453125e-05]",9,0,draw,0.0004839897155761719
1743770166.0949008,1743770166.0953634,"[9.632110595703125e-05, 3.075599670410156e-05, 8.20159912109375e-05, 2.5510787963867188e-05, 3.695487976074219e-05, 1.7881393432617188e-05, 4.3392181396484375e-05, 1.0728836059570312e-05, 1.9788742065429688e-05]",9,0,draw,0.00046253204345703125
