start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743785553.581657,1743785556.6503956,"[0.00010323524475097656, 0.6186172962188721, 0.0001068115234375, 0.5324883460998535, 0.00010371208190917969, 0.5555031299591064, 0.00014281272888183594, 0.4192845821380615, 0.00010943412780761719, 0.34070777893066406, 0.00017499923706054688, 0.3491339683532715, 9.465217590332031e-05, 0.15381217002868652, 0.0002465248107910156, 0.0969245433807373]",16,15343,win,3.0687386989593506
1743785556.6505399,1743785561.5150728,"[0.0001575946807861328, 0.5242500305175781, 0.00013375282287597656, 0.6442534923553467, 0.00011873245239257812, 0.5483496189117432, 7.390975952148438e-05, 0.4838113784790039, 0.00011920928955078125, 0.6590702533721924, 0.0001220703125, 0.2778167724609375, 9.34600830078125e-05, 0.5692629814147949, 0.00010251998901367188, 1.105414628982544, 0.00011873245239257812, 0.049896240234375]",18,20828,win,4.864532947540283
1743785561.5152302,1743785565.215681,"[0.00026917457580566406, 0.5597743988037109, 0.00011134147644042969, 0.5648698806762695, 0.00010633468627929688, 0.26665735244750977, 7.128715515136719e-05, 0.16260600090026855, 0.00011396408081054688, 0.4533698558807373, 9.393692016601562e-05, 0.2257223129272461, 9.369850158691406e-05, 0.36925792694091797, 0.00013709068298339844, 0.27918171882629395, 0.00012803077697753906, 0.3381655216217041, 9.417533874511719e-05, 0.16662335395812988, 7.319450378417969e-05, 0.1655721664428711, 9.584426879882812e-05, 0.1458439826965332]",24,19479,win,3.700450897216797
1743785565.215792,1743785568.9927418,"[0.0001010894775390625, 0.785761833190918, 0.00016021728515625, 0.5476741790771484, 0.00010180473327636719, 0.2938392162322998, 0.00010180473327636719, 0.4628944396972656, 0.00010085105895996094, 0.6895740032196045, 0.00011944770812988281, 0.6963131427764893, 9.274482727050781e-05, 0.25803351402282715, 9.608268737792969e-05, 0.04074716567993164]",16,20246,win,3.776949882507324
1743785568.992867,1743785573.2253985,"[0.000102996826171875, 0.4972555637359619, 0.00010752677917480469, 0.4150063991546631, 0.00010037422180175781, 0.6344490051269531, 0.00014400482177734375, 0.6741383075714111, 0.00010943412780761719, 0.4477381706237793, 0.0001628398895263672, 0.25272464752197266, 9.131431579589844e-05, 0.2943155765533447, 8.130073547363281e-05, 0.16692781448364258, 0.0001239776611328125, 0.16979074478149414, 0.00011563301086425781, 0.18977785110473633, 6.365776062011719e-05, 0.3086884021759033, 0.00011181831359863281, 0.17886614799499512]",24,22920,win,4.232531547546387
1743785573.2255588,1743785577.4537463,"[0.0001862049102783203, 0.649075984954834, 0.0001201629638671875, 1.000176191329956, 0.00011038780212402344, 0.49972081184387207, 7.343292236328125e-05, 0.4278264045715332, 0.00011730194091796875, 0.5320394039154053, 0.00010728836059570312, 0.4234006404876709, 0.00010514259338378906, 0.19841504096984863, 0.00010991096496582031, 0.19158267974853516, 5.650520324707031e-05, 0.07893800735473633, 7.414817810058594e-05, 0.22480559349060059]",20,22500,win,4.228187561035156
1743785577.453853,1743785581.9266984,"[0.0001518726348876953, 0.5369524955749512, 0.00014019012451171875, 0.7412359714508057, 0.00023889541625976562, 0.5949375629425049, 9.942054748535156e-05, 0.6527793407440186, 0.00010633468627929688, 0.5447373390197754, 0.00010418891906738281, 0.2698383331298828, 9.5367431640625e-05, 0.44940900802612305, 0.0001010894775390625, 0.26347804069519043, 0.00010037422180175781, 0.34685397148132324, 9.34600830078125e-05, 0.05937814712524414, 7.486343383789062e-05, 0.010489225387573242]",22,23324,win,4.472845554351807
1743785581.9268138,1743785585.4230313,"[0.00010275840759277344, 0.6249432563781738, 0.00011444091796875, 0.816256046295166, 0.00010395050048828125, 0.7260181903839111, 0.00010466575622558594, 0.2413804531097412, 0.00010609626770019531, 0.29541897773742676, 8.797645568847656e-05, 0.1537928581237793, 9.632110595703125e-05, 0.1908707618713379, 8.988380432128906e-05, 0.11487913131713867, 9.298324584960938e-05, 0.1813497543334961, 9.584426879882812e-05, 0.14900827407836914, 0.00010037422180175781, 0.00015020370483398438]",22,18029,win,3.4962174892425537
1743785585.423127,1743785590.6596303,"[0.00010371208190917969, 0.5024631023406982, 0.00010395050048828125, 0.8652026653289795, 0.000102996826171875, 0.7929177284240723, 7.033348083496094e-05, 0.8159468173980713, 0.00012612342834472656, 0.7815659046173096, 0.00010371208190917969, 0.4000227451324463, 9.703636169433594e-05, 0.22840523719787598, 9.083747863769531e-05, 0.17116045951843262, 0.00012040138244628906, 0.32805609703063965, 0.00011491775512695312, 0.18430328369140625, 0.00013494491577148438, 0.03704953193664551, 7.82012939453125e-05, 0.12679457664489746]",24,28434,win,5.23650336265564
1743785590.6597342,1743785599.0080311,"[0.00010919570922851562, 0.9076156616210938, 0.0001010894775390625, 0.5282061100006104, 0.00013709068298339844, 1.1369531154632568, 0.00010061264038085938, 1.5728018283843994, 7.152557373046875e-05, 1.118844747543335, 0.00011038780212402344, 0.9713253974914551, 9.226799011230469e-05, 0.3935830593109131, 0.00010251998901367188, 0.6275842189788818, 0.00014472007751464844, 0.46181702613830566, 9.202957153320312e-05, 0.2872185707092285, 8.535385131835938e-05, 0.16587114334106445, 8.416175842285156e-05, 0.10236501693725586, 9.036064147949219e-05, 0.047600746154785156, 8.797645568847656e-05, 0.02357029914855957]",28,40356,win,8.348296880722046
