start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743768055.0347598,1743768055.0476165,"[0.00018262863159179688, 0.010724306106567383, 9.012222290039062e-05, 0.0011184215545654297, 4.124641418457031e-05, 0.00016832351684570312, 3.981590270996094e-05, 3.2901763916015625e-05, 1.9550323486328125e-05]",9,2580,draw,0.012856721878051758
1743768055.0476453,1743768055.0602164,"[9.465217590332031e-05, 0.01054692268371582, 7.843971252441406e-05, 0.001089334487915039, 4.220008850097656e-05, 0.00022864341735839844, 4.8160552978515625e-05, 4.553794860839844e-05, 2.3365020751953125e-05]",9,2580,draw,0.012571096420288086
1743768055.0602357,1743768055.0731378,"[8.58306884765625e-05, 0.01062774658203125, 0.00011968612670898438, 0.0013039112091064453, 3.4332275390625e-05, 0.00023603439331054688, 4.935264587402344e-05, 3.266334533691406e-05, 1.9550323486328125e-05]",9,2638,draw,0.012902021408081055
1743768055.0731485,1743768055.0852156,"[8.368492126464844e-05, 0.010771036148071289, 7.534027099609375e-05, 0.0005140304565429688, 3.266334533691406e-05, 0.00019216537475585938, 3.743171691894531e-05, 2.8848648071289062e-05, 1.811981201171875e-05]",9,2472,draw,0.012067079544067383
1743768055.0852401,1743768055.0981112,"[9.489059448242188e-05, 0.010709762573242188, 8.130073547363281e-05, 0.0012888908386230469, 3.337860107421875e-05, 0.00022554397583007812, 3.814697265625e-05, 3.337860107421875e-05, 1.9788742065429688e-05]",9,2638,draw,0.012871026992797852
1743768055.0981383,1743768055.111926,"[8.702278137207031e-05, 0.012394189834594727, 8.821487426757812e-05, 0.0005745887756347656, 4.482269287109375e-05, 0.0001919269561767578, 4.291534423828125e-05, 2.9325485229492188e-05, 1.811981201171875e-05]",9,2472,draw,0.01378774642944336
1743768055.1119344,1743768055.1249497,"[7.748603820800781e-05, 0.011073827743530273, 8.678436279296875e-05, 0.001119852066040039, 4.267692565917969e-05, 0.00016832351684570312, 3.9577484130859375e-05, 3.314018249511719e-05, 1.9311904907226562e-05]",9,2580,draw,0.013015270233154297
1743768055.1249788,1743768055.1371129,"[8.416175842285156e-05, 0.010729312896728516, 9.083747863769531e-05, 0.0005369186401367188, 3.314018249511719e-05, 0.0001952648162841797, 4.410743713378906e-05, 3.2901763916015625e-05, 2.1457672119140625e-05]",9,2472,draw,0.012134075164794922
1743768055.1372569,1743768055.1519618,"[0.00010180473327636719, 0.012462615966796875, 0.0001697540283203125, 0.0009093284606933594, 5.650520324707031e-05, 0.0003330707550048828, 7.677078247070312e-05, 5.4836273193359375e-05, 3.1948089599609375e-05]",9,2472,draw,0.01470494270324707
1743768055.1519995,1743768055.1689787,"[0.00014209747314453125, 0.014530420303344727, 0.00014781951904296875, 0.0014696121215820312, 5.14984130859375e-05, 0.0001709461212158203, 3.981590270996094e-05, 3.0040740966796875e-05, 1.8596649169921875e-05]",9,2580,draw,0.016979217529296875
